  0.297	 50.000	  0.000	  2.133	978.781
  0.298	 50.000	  0.000	  2.129	978.816
  0.299	 50.000	  0.000	  2.126	978.850
  0.300	 50.000	  0.000	  2.122	978.883
  0.301	 50.000	  0.000	  2.119	978.916
  0.302	 50.000	  0.000	  2.115	978.948
  0.303	 50.000	  0.000	  2.112	978.979
  0.304	 50.000	  0.000	  2.109	979.010
  0.305	 50.000	  0.000	  2.106	979.039
  0.306	 50.000	  0.000	  2.102	979.069
  0.307	 50.000	  0.000	  2.099	979.097
  0.308	 50.000	  0.000	  2.096	979.125
  0.309	 50.000	  0.000	  2.093	979.153
  0.310	 50.000	  0.000	  2.091	979.179
  0.311	 50.000	  0.000	  2.088	979.205
  0.312	 50.000	  0.000	  2.085	979.231
  0.313	 50.000	  0.000	  2.082	979.256
  0.314	 50.000	  0.000	  2.080	979.281
  0.315	 50.000	  0.000	  2.077	979.305
  0.316	 50.000	  0.000	  2.075	979.328
  0.317	 50.000	  0.000	  2.072	979.351
  0.318	 50.000	  0.000	  2.070	979.374
  0.319	 50.000	  0.000	  2.067	979.396
  0.320	 50.000	  0.000	  2.065	979.417
  0.321	100.000	  0.000	 23.181	980.763
  0.322	100.000	  0.000	 45.745	987.166
  0.323	100.000	  0.000	 61.580	997.437
  0.324	100.000	  0.000	 72.528	1010.406
  0.325	100.000	  0.000	 79.928	1025.220
  0.326	100.000	  0.000	 84.756	1041.263
  0.327	100.000	  0.000	 87.723	1058.088
  0.328	100.000	  0.000	 89.346	1075.371
  0.329	100.000	  0.000	 90.002	1092.879
  0.330	100.000	  0.000	 89.965	1110.445
  0.331	100.000	  0.000	 89.434	1127.950
  0.332	100.000	  0.000	 88.554	1145.308
  0.333	100.000	  0.000	 87.431	1162.460
  0.334	100.000	  0.000	 86.141	1179.364
  0.335	100.000	  0.000	 84.739	1195.993
  0.336	100.000	  0.000	 83.267	1212.328
  0.337	100.000	  0.000	 81.752	1228.357
  0.338	100.000	  0.000	 80.216	1244.076
  0.339	100.000	  0.000	 78.674	1259.480
  0.340	100.000	  0.000	 77.137	1274.569
